name,team,region,rank,rankValue,op.gg
the14baller,Northwestern C Team,Central | 6,Diamond 4,21,https://na.op.gg/summoner/userName=the14baller
Freakwave,Northwestern Overcats,Central | 6,Diamond 4,21,https://na.op.gg/summoner/userName=Freakwave
thesecrettaco,Northwestern C Team,Central | 6,Platinum 1,20,https://na.op.gg/summoner/userName=thesecrettaco
FIGGYISYUMMY,Northwestern Overcats,Central | 6,Platinum 4,17,https://na.op.gg/summoner/userName=FIGGYISYUMMY
goge,Northwestern Overcats,Central | 6,Master,25,https://na.op.gg/summoner/userName=goge
EllieTheWaffle,Northwestern Overcats,Central | 6,Platinum 3,18,https://na.op.gg/summoner/userName=EllieTheWaffle
Aratø,Northwestern C Team,Central | 6,Diamond 4,21,https://na.op.gg/summoner/userName=Aratø
Silenttake,Northwestern C Team,Central | 6,Platinum 3,18,https://na.op.gg/summoner/userName=Silenttake
Cryptify,Northwestern C Team,Central | 6,Platinum 4,17,https://na.op.gg/summoner/userName=Cryptify
DoubleQuadruple,Northwestern C Team,Central | 6,Platinum 4,17,https://na.op.gg/summoner/userName=DoubleQuadruple
Duxarma,Northwestern C Team,Central | 6,Platinum 3,18,https://na.op.gg/summoner/userName=Duxarma
Scrumptious Pie,Northwestern C Team,Central | 6,Gold 3,14,https://na.op.gg/summoner/userName=Scrumptious Pie
Brunocheung,Northwestern C Team,Central | 6,Platinum 4,17,https://na.op.gg/summoner/userName=Brunocheung
seller857,Lake Forest College,Central | 6,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=seller857
Onısan,Lake Forest College,Central | 6,Gold 4,13,https://na.op.gg/summoner/userName=Onısan
Moon Wife,Lake Forest College,Central | 6,Silver 4,9,https://na.op.gg/summoner/userName=Moon Wife
dredman999,Lake Forest College,Central | 6,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=dredman999
dripspaff,Lake Forest College,Central | 6,Diamond 4,21,https://na.op.gg/summoner/userName=dripspaff
ioiicon,Lake Forest College,Central | 6,Diamond 4,21,https://na.op.gg/summoner/userName=ioiicon
VaderBam,Lake Forest College,Central | 6,Silver 4,9,https://na.op.gg/summoner/userName=VaderBam
Quegsire,Lake Forest College,Central | 6,Unranked,0,https://na.op.gg/summoner/userName=Quegsire
Epic Eyebrows,Lake Forest College,Central | 6,Gold 3,14,https://na.op.gg/summoner/userName=Epic Eyebrows
HIGH SKILL GAMER,Lake Forest College,Central | 6,Gold 3,14,https://na.op.gg/summoner/userName=HIGH SKILL GAMER
RacismBad,Lake Forest College,Central | 6,Diamond 2,23,https://na.op.gg/summoner/userName=RacismBad
The Cup of Joe,UTSA White,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=The Cup of Joe
Pyro26,UTSA White,Central | 5,Diamond 4,21,https://na.op.gg/summoner/userName=Pyro26
frošty,UTSA White,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=frošty
Accursêd,UTSA White,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Accursêd
uwu live,UTSA White,Central | 5,Diamond 4,21,https://na.op.gg/summoner/userName=uwu live
mymicbroke,UTSA White,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=mymicbroke
The Box Beater,UTSA White,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=The Box Beater
Mespai,UTSA White,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Mespai
smurfbronzelol,UTSA White,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=smurfbronzelol
jìnseng,LOLUTD TEAM E VERSION TWO,Central | 5,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=jìnseng
mannstrous,LOLUTD TEAM E VERSION TWO,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=mannstrous
Koneko314,LOLUTD TEAM E VERSION TWO,Central | 5,Diamond 4,21,https://na.op.gg/summoner/userName=Koneko314
Kya Kitty,LOLUTD TEAM E VERSION TWO,Central | 5,Gold 4,13,https://na.op.gg/summoner/userName=Kya Kitty
Lvl 99 Kenny,LOLUTD TEAM E VERSION TWO,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=Lvl 99 Kenny
Faery,LOLUTD PSYMOOo,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Faery
Vivid Sun Leona,LOLUTD TEAM E VERSION TWO,Central | 5,Diamond 3,22,https://na.op.gg/summoner/userName=Vivid Sun Leona
Raekors,MSOE Red,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Raekors
NobodybuttheRain,MSOE Red,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=NobodybuttheRain
Magicallypotato,MSOE Red,Central | 5,Platinum 1,20,https://na.op.gg/summoner/userName=Magicallypotato
ªrgºs,MSOE Red,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=ªrgºs
Jolson,MSOE Red,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Jolson
slayerdude1000,MSOE Red,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=slayerdude1000
Divinegon,MSOE Red,Central | 5,Silver 3,10,https://na.op.gg/summoner/userName=Divinegon
ZTB TheCaptain,MSOE Red,Central | 5,Diamond 4,21,https://na.op.gg/summoner/userName=ZTB TheCaptain
Siebold,MSOE Red,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Siebold
Mesterjakel,Grand View Vikings JV,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Mesterjakel
cired,Grand View Vikings JV,Central | 5,Diamond 2,23,https://na.op.gg/summoner/userName=cired
UpstartMyHeart,Grand View Vikings JV,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=UpstartMyHeart
Kayzo,Grand View Vikings JV,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Kayzo
DreadJoker99,Grand View Vikings JV,Central | 5,Diamond 2,23,https://na.op.gg/summoner/userName=DreadJoker99
Dracolords,Grand View Vikings JV,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=Dracolords
KØusei,Grand View Vikings JV,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=KØusei
Zyx,Grand View Vikings JV,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Zyx
authlol,LATECH R,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=authlol
BryceCrispy,LATECH R,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=BryceCrispy
GrimLockv69,LATECH R,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=GrimLockv69
M0Joe,LATECH R,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=M0Joe
RoboEmile,LATECH R,Central | 5,Gold 1,16,https://na.op.gg/summoner/userName=RoboEmile
s0me1udontn0,LATech B,Central | 5,Silver 1,12,https://na.op.gg/summoner/userName=s0me1udontn0
Lord Drayplay,LATech B,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Lord Drayplay
penguin2ps,LATECH R,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=penguin2ps
Vegar,LATECH R,Central | 5,Gold 1,16,https://na.op.gg/summoner/userName=Vegar
Unscene Blade,MNSU Purple Squad,Central | 5,Unranked,0,https://na.op.gg/summoner/userName=Unscene Blade
Louii,MNSU Purple Squad,Central | 5,Gold 1,16,https://na.op.gg/summoner/userName=Louii
Super Slam Cam,MNSU Purple Squad,Central | 5,Gold 1,16,https://na.op.gg/summoner/userName=Super Slam Cam
vinsmôke,MNSU Purple Squad,Central | 5,Gold 4,13,https://na.op.gg/summoner/userName=vinsmôke
Dinor,MNSU Purple Squad,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Dinor
Mikayah,MNSU Purple Squad,Central | 5,Silver 1,12,https://na.op.gg/summoner/userName=Mikayah
BarrackaObama,MNSU Purple Squad,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=BarrackaObama
Smartster,MNSU Purple Squad,Central | 5,Diamond 4,21,https://na.op.gg/summoner/userName=Smartster
Unleash29,MNSU Purple Squad,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Unleash29
Empty Regrets,Ole Miss Varsity,Central | 5,Diamond 2,23,https://na.op.gg/summoner/userName=Empty Regrets
Reliqs,Ole Miss Varsity,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Reliqs
TheAbominusRips,Ole Miss Varsity,Central | 5,Silver 3,10,https://na.op.gg/summoner/userName=TheAbominusRips
JustGrace,Ole Miss Varsity,Central | 5,Gold 4,13,https://na.op.gg/summoner/userName=JustGrace
Syliris,Ole Miss Varsity,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=Syliris
Vixcini,Ole Miss Varsity,Central | 5,Gold 1,16,https://na.op.gg/summoner/userName=Vixcini
ElstonGunn,Ole Miss Varsity,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=ElstonGunn
Tyler9,Ole Miss Varsity,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=Tyler9
ShamrockandRoll,Cornell College Purple,Central | 5,Diamond 3,22,https://na.op.gg/summoner/userName=ShamrockandRoll
ulldieinthreeday,Cornell College Purple,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=ulldieinthreeday
MMOONN,Cornell College Purple,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=MMOONN
Yangxi,Cornell College Purple,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=Yangxi
Admiral Panic,Cornell College Purple,Central | 5,Gold 1,16,https://na.op.gg/summoner/userName=Admiral Panic
PL181319181319,Cornell College Purple,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=PL181319181319
BIadeWaltz,Cornell College Purple,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=BIadeWaltz
Very Very Toxic,Cornell College Purple,Central | 5,Diamond 3,22,https://na.op.gg/summoner/userName=Very Very Toxic
I Hae Typos,Cornell College Purple,Central | 5,Silver 3,10,https://na.op.gg/summoner/userName=I Hae Typos
gurbatsch,Cornell College Purple,Central | 5,Unranked,0,https://na.op.gg/summoner/userName=gurbatsch
CrunchyGravel,Cornell College Purple,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=CrunchyGravel
hide on kúsh,Cornell College Purple,Central | 5,Bronze 1,8,https://na.op.gg/summoner/userName=hide on kúsh
Doinnb,Cornell College Purple,Central | 5,Master,25,https://na.op.gg/summoner/userName=Doinnb
Cam Fett,LATech B,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Cam Fett
The Quinndred,LATech B,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=The Quinndred
C9 5neaky,LATech B,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=C9 5neaky
goldfly6321,LATech B,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=goldfly6321
Amaniacc,LATech B,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Amaniacc
Ravioli Kilig,LATech B,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=Ravioli Kilig
City of Vora,LATech B,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=City of Vora
thelaviathan,LATech B,Central | 5,Silver 3,10,https://na.op.gg/summoner/userName=thelaviathan
Tritsan,Waldorf Gaming Experience,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Tritsan
Octavyan,Waldorf Gaming Experience,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Octavyan
straightshifty,Waldorf Gaming Experience,Central | 5,Silver 4,9,https://na.op.gg/summoner/userName=straightshifty
DR OnePunchBlitz,Waldorf Gaming Experience,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=DR OnePunchBlitz
Coolio_Frost1,Waldorf Gaming Experience,Central | 5,Silver 1,12,https://na.op.gg/summoner/userName=Coolio_Frost1
Phat Penguin,WTAMUJV,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=Phat Penguin
JustKumo,WTAMUJV,Central | 5,Silver 2,11,https://na.op.gg/summoner/userName=JustKumo
Shamisen,WTAMUJV,Central | 5,Silver 3,10,https://na.op.gg/summoner/userName=Shamisen
Return Akali,WTAMUJV,Central | 5,Gold 4,13,https://na.op.gg/summoner/userName=Return Akali
Cathasabucket,WTAMUJV,Central | 5,Gold 4,13,https://na.op.gg/summoner/userName=Cathasabucket
WT_Anomoly,WTAMUJV,Central | 5,Silver 1,12,https://na.op.gg/summoner/userName=WT_Anomoly
Sir Fahrenheit,WTAMUJV,Central | 5,Silver 3,10,https://na.op.gg/summoner/userName=Sir Fahrenheit
zitronic,WTAMUJV,Central | 5,Silver 2,11,https://na.op.gg/summoner/userName=zitronic
King x Dom,WTAMUJV,Central | 5,Gold 4,13,https://na.op.gg/summoner/userName=King x Dom
iSgtShultz,NWC Red Raiders,Central | 5,Unranked,0,https://na.op.gg/summoner/userName=iSgtShultz
21Baladur,NWC Red Raiders,Central | 5,Unranked,0,https://na.op.gg/summoner/userName=21Baladur
hadesman19,NWC Red Raiders,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=hadesman19
Paragonic,NWC Red Raiders,Central | 5,Platinum 4,17,https://na.op.gg/summoner/userName=Paragonic
Stonewall0,NWC Red Raiders,Central | 5,Silver 4,9,https://na.op.gg/summoner/userName=Stonewall0
Hypersomnia,NWC Red Raiders,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=Hypersomnia
Snipenya,NWC Red Raiders,Central | 5,Silver 2,11,https://na.op.gg/summoner/userName=Snipenya
ImSorrySupport,NWC Red Raiders,Central | 5,Diamond 3,22,https://na.op.gg/summoner/userName=ImSorrySupport
Cicero2112,NWC Red Raiders,Central | 5,Gold 3,14,https://na.op.gg/summoner/userName=Cicero2112
Bamusan,LOLUTD TEAM JELLIE,Central | 5,Platinum 3,18,https://na.op.gg/summoner/userName=Bamusan
Jellieglass,LOLUTD TEAM JELLIE,Central | 5,Gold 2,15,https://na.op.gg/summoner/userName=Jellieglass
maewo,LOLUTD TEAM JELLIE,Central | 5,Platinum 2,19,https://na.op.gg/summoner/userName=maewo
Dtownkidz,LOLUTD TEAM JELLIE,Central | 5,Diamond 4,21,https://na.op.gg/summoner/userName=Dtownkidz
Monadö,UNT Eagles White,Central | 4,Diamond 3,22,https://na.op.gg/summoner/userName=Monadö
Saúce,UNT Eagles White,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Saúce
NekollcarryU,UNT Eagles White,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=NekollcarryU
Rainy,UNT Eagles White,Central | 4,Diamond 1,24,https://na.op.gg/summoner/userName=Rainy
Just Give Up Vi,UNT Eagles White,Central | 4,Diamond 2,23,https://na.op.gg/summoner/userName=Just Give Up Vi
Kat Diamond,UNT Eagles Alpha,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Kat Diamond
Lil Nate,UNT Eagles White,Central | 4,Diamond 3,22,https://na.op.gg/summoner/userName=Lil Nate
Amayzing,UNT Eagles White,Central | 4,Master,25,https://na.op.gg/summoner/userName=Amayzing
avisandavison,UNT Eagles White,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=avisandavison
Fireflanz,University of Houston Polaris,Central | 4,Platinum 2,19,https://na.op.gg/summoner/userName=Fireflanz
Rioklu,University of Houston Hellfire,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Rioklu
Muchai,University of Houston Polaris,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Muchai
Blazetail,University of Houston Polaris,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Blazetail
Ristu,University of Houston Polaris,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Ristu
Gumbers,University of Houston Polaris,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Gumbers
Frankeeeflip,University of Houston Phoenix,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Frankeeeflip
Árçh,University of Houston Polaris,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Árçh
Thot Wrecker,University of Houston Polaris,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Thot Wrecker
kr4zykilla,KRAZYINTER FANCLUB,Central | 4,Diamond 2,23,https://na.op.gg/summoner/userName=kr4zykilla
cutepanda,KRAZYINTER FANCLUB,Central | 4,Platinum 2,19,https://na.op.gg/summoner/userName=cutepanda
Hemal,KRAZYINTER FANCLUB,Central | 4,Diamond 3,22,https://na.op.gg/summoner/userName=Hemal
Poofu,KRAZYINTER FANCLUB,Central | 4,Grandmaster,26,https://na.op.gg/summoner/userName=Poofu
Maroon Turtle,KRAZYINTER FANCLUB,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Maroon Turtle
Good Sir,KRAZYINTER FANCLUB,Central | 4,Grandmaster,26,https://na.op.gg/summoner/userName=Good Sir
OneSpringFlower,KRAZYINTER FANCLUB,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=OneSpringFlower
Fey Feathers,KRAZYINTER FANCLUB,Central | 4,Diamond 1,24,https://na.op.gg/summoner/userName=Fey Feathers
Syrma,KRAZYINTER FANCLUB,Central | 4,Diamond 1,24,https://na.op.gg/summoner/userName=Syrma
Pegasorous,University of Houston Phoenix,Central | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Pegasorous
Rangedapprentice,University of Houston Phoenix,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Rangedapprentice
Huskytemplar,University of Houston Phoenix,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Huskytemplar
Sosca,University of Houston Phoenix,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Sosca
Eric Nguyen,University of Houston Phoenix,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Eric Nguyen
Lil Kermit,University of Houston Phoenix,Central | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Lil Kermit
Salty Fish Zzz,University of Houston Phoenix,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Salty Fish Zzz
Radster859,LOLUTD FROSTIES,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Radster859
TrueSerendipity,LOLUTD FROSTIES,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=TrueSerendipity
Sílver Frost,LOLUTD FROSTIES,Central | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Sílver Frost
Animalsss,LOLUTD FROSTIES,Central | 4,Diamond 2,23,https://na.op.gg/summoner/userName=Animalsss
Ovitav,LOLUTD FROSTIES,Central | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Ovitav
DanWu,LOLUTD FROSTIES,Central | 4,Diamond 3,22,https://na.op.gg/summoner/userName=DanWu
NoSlawExtraFries,LOLUTD FROSTIES,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=NoSlawExtraFries
Neiman,UTA Esports Aurora,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Neiman
CeIeb,UTA Esports Aurora,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=CeIeb
Semper Amicissim,UTA Esports Aurora,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Semper Amicissim
RebornDominator,UTA Esports Aurora,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=RebornDominator
jabbR,UTA Esports Aurora,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=jabbR
Taste of Italy,UTA Esports Aurora,Central | 4,Diamond 1,24,https://na.op.gg/summoner/userName=Taste of Italy
Sir Squeeble II,UTA Esports Aurora,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Sir Squeeble II
EmadTheTurk,UTA Esports Aurora,Central | 4,Diamond 3,22,https://na.op.gg/summoner/userName=EmadTheTurk
SilverPerry,UTA Esports Aurora,Central | 4,Platinum 2,19,https://na.op.gg/summoner/userName=SilverPerry
Kaladra,TXST Esports B,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Kaladra
RedHeadedWarrior,TXST Esports B,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=RedHeadedWarrior
Tirate,TXST Esports B,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Tirate
AlxndurTo,TXST Esports B,Central | 4,Platinum 1,20,https://na.op.gg/summoner/userName=AlxndurTo
MetalDragon14,TXST Esports B,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=MetalDragon14
Ryesthetics,TXST Esports B,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Ryesthetics
Botman,TXST Esports B,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Botman
SouthernWarrior,TXST Esports B,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=SouthernWarrior
Chigaroo,Texas Tech Academy,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Chigaroo
MegaSatan,Texas Tech Academy,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=MegaSatan
Skrufee,Texas Tech Academy,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Skrufee
KnicNicks,Texas Tech Academy,Central | 4,Master,25,https://na.op.gg/summoner/userName=KnicNicks
Limit pusher,Texas Tech Academy,Central | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Limit pusher
R3ptile970,Texas Tech Academy,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=R3ptile970
Híndsight,Texas Tech Academy,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Híndsight
Jokuck,SHSU WDGT,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Jokuck
Anruu,SHSU WDGT,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Anruu
Freaking Anthony,SHSU WDGT,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Freaking Anthony
Huy Nguyen,SHSU WDGT,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Huy Nguyen
Shiny Pebble,SHSU WDGT,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Shiny Pebble
Colonel Grabdat,SHSU WDGT,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Colonel Grabdat
Happy0304,The Crusaders,Central | 4,Unranked,0,https://na.op.gg/summoner/userName=Happy0304
garbageplayerbtw,The Crusaders,Central | 4,Diamond 4,21,https://na.op.gg/summoner/userName=garbageplayerbtw
BakaPichu,The Crusaders,Central | 4,Bronze 2,7,https://na.op.gg/summoner/userName=BakaPichu
Jkimbell,The Crusaders,Central | 4,Unranked,0,https://na.op.gg/summoner/userName=Jkimbell
FLY Ceralas,The Crusaders,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=FLY Ceralas
Djmoney50d,The Crusaders,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=Djmoney50d
LOV3 Nibbs,The Crusaders,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=LOV3 Nibbs
Aggieboy1444,The Crusaders,Central | 4,Bronze 2,7,https://na.op.gg/summoner/userName=Aggieboy1444
MankDemer,The Crusaders,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=MankDemer
Pokęy,The Crusaders,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=Pokęy
BottleCapOG,UNT Eagles Black,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=BottleCapOG
Lucixno,UNT Eagles Black,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Lucixno
Angeweenie,UNT Eagles Green,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=Angeweenie
JCarguy,UNT Eagles Green,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=JCarguy
RedDragon101,UNT Eagles Green,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=RedDragon101
glublord,UNT Eagles Green,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=glublord
Sloathe,UNT Eagles Green,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Sloathe
xl JonyBoi,UNT Eagles Green,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=xl JonyBoi
Ospreay,UNT Eagles Green,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Ospreay
EasternAce481,TuG League,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=EasternAce481
xClementine,TuG League,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=xClementine
Aureation,TuG League,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Aureation
S1rCalmDown,TuG League,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=S1rCalmDown
Rainlight,TuG League,Central | 4,Platinum 2,19,https://na.op.gg/summoner/userName=Rainlight
Sóber,TuG League,Central | 4,Platinum 2,19,https://na.op.gg/summoner/userName=Sóber
InfiniteStamina,TuG League,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=InfiniteStamina
Fizzthebroke,TuG League,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Fizzthebroke
Mubo,TAMUK HogChamp,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Mubo
Young bread,TAMUK HogChamp,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Young bread
yangmaster666,TAMUK HogChamp,Central | 4,Platinum 4,17,https://na.op.gg/summoner/userName=yangmaster666
Squeezy Nut,TAMUK HogChamp,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Squeezy Nut
TA Falco,TAMUK HogChamp,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=TA Falco
Au D Rogers,TAMUK HogChamp,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Au D Rogers
AC130,Longhorn Gaming C Team,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=AC130
Faíz,Longhorn Gaming C Team,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Faíz
Pufl,Longhorn Gaming C Team,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Pufl
thotslayer897,Longhorn Gaming C Team,Central | 3,Diamond 2,23,https://na.op.gg/summoner/userName=thotslayer897
kayleen,Longhorn Gaming C Team,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=kayleen
Ligmatim,Longhorn Gaming C Team,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Ligmatim
One Epic Potato,Longhorn Gaming C Team,Central | 3,Diamond 3,22,https://na.op.gg/summoner/userName=One Epic Potato
Azexian,Longhorn Gaming C Team,Central | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Azexian
Albert Li,University of Houston Flame On,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Albert Li
S9 ROCKS,University of Houston Flame On,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=S9 ROCKS
Kryptik,University of Houston Flame On,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Kryptik
Katvy,University of Houston Flame On,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Katvy
quanba,University of Houston Flame On,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=quanba
Ruquie,University of Houston Flame On,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Ruquie
fygure,University of Houston Flame On,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=fygure
Árma,University of Houston Flame On,Central | 3,Platinum 1,20,https://na.op.gg/summoner/userName=Árma
Kanten no jiu,TEAM PEEPEEGA,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Kanten no jiu
Khangsoofly,TEAM PEEPEEGA,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Khangsoofly
ChocoLateToParty,TEAM PEEPEEGA,Central | 3,Silver 4,9,https://na.op.gg/summoner/userName=ChocoLateToParty
smittysumthin,TEAM PEEPEEGA,Central | 3,Platinum 1,20,https://na.op.gg/summoner/userName=smittysumthin
PandaKudux,TEAM PEEPEEGA,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=PandaKudux
