name,team,region,rank,rankValue,op.gg
Bl00dsh0t,Tidewater Storm S,East,Gold 2,15,https://na.op.gg/summoner/userName=Bl00dsh0t
Siren Stormz,High Point University - Silver,East,Gold 4,13,https://na.op.gg/summoner/userName=Siren Stormz
škÿy,High Point University - Silver,East,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=škÿy
TheXplosivSkittl,High Point University - Silver,East,Silver 4,9,https://na.op.gg/summoner/userName=TheXplosivSkittl
Quicksilvr2000,High Point University - Silver,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Quicksilvr2000
Czar of SkittleZ,High Point University - Silver,East,Silver 1,12,https://na.op.gg/summoner/userName=Czar of SkittleZ
bliink mk,High Point University - Silver,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=bliink mk
Pajama Girl,High Point University - Silver,East,Silver 1,12,https://na.op.gg/summoner/userName=Pajama Girl
Chondro,High Point University - Silver,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=Chondro
The Technomancer,High Point University - Silver,East,Silver 1,12,https://na.op.gg/summoner/userName=The Technomancer
Gransee,MESC JV II A,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Gransee
Spaghettius,MESC JV II A,Central | 4,Silver 1,12,https://na.op.gg/summoner/userName=Spaghettius
Tobiswirls24,MESC JV II A,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Tobiswirls24
The Real JZ,MESC JV II A,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=The Real JZ
Donyatsuu,MESC JV II A,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Donyatsuu
IPIasma,MESC JV II A,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=IPIasma
Sárnait,MESC JV II A,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Sárnait
Trustysteed,MSOE Gold,Central | 4,Unranked,0,https://na.op.gg/summoner/userName=Trustysteed
Divinegon,MSOE Gold,Central | 4,Silver 3,10,https://na.op.gg/summoner/userName=Divinegon
HyruleGuardian,MSOE Gold,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=HyruleGuardian
Apocalypse715,MSOE Gold,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Apocalypse715
ThatCellist,MSOE Gold,Central | 4,Bronze 2,7,https://na.op.gg/summoner/userName=ThatCellist
NeekoNicoRee,MSOE Gold,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=NeekoNicoRee
BeadierChaff06,MSOE Gold,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=BeadierChaff06
TheNorthSouth,MSOE Gold,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=TheNorthSouth
trollking21,MSOE Gold,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=trollking21
IAmCaliber,MSOE Gold,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=IAmCaliber
Tempest516,MSOE Gold,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Tempest516
Hyydroxity,Cardinal Esports,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Hyydroxity
The23rdGamer,Cardinal Esports,Central | 4,Silver 1,12,https://na.op.gg/summoner/userName=The23rdGamer
Lightbringer618,Cardinal Esports,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Lightbringer618
AcePuffer,Cardinal Esports,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=AcePuffer
EmnEms,Cardinal Esports,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=EmnEms
Kysren,Cardinal Esports,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Kysren
onIinebeast,Cardinal Esports,Central | 4,Silver 2,11,https://na.op.gg/summoner/userName=onIinebeast
Jaiklay,Trine Varsity,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Jaiklay
Dolsus,Trine Varsity,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Dolsus
Ihop72,Trine Varsity,Central | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=Ihop72
Mistalee01,Trine Varsity,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Mistalee01
IHaugy,Trine Varsity,Central | 4,Silver 1,12,https://na.op.gg/summoner/userName=IHaugy
Rrapid,Trine Varsity,Central | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=Rrapid
CloakedPanda,Trine Varsity,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=CloakedPanda
TooManyGamersTMG,MSU Freedom Feeders,Central | 4,Silver 3,10,https://na.op.gg/summoner/userName=TooManyGamersTMG
Tondy the Dimbus,MSU Freedom Feeders,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Tondy the Dimbus
FrankTheDank69,MSU Freedom Feeders,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=FrankTheDank69
Commander TeeJ,MSU Freedom Feeders,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Commander TeeJ
JohnnyDenari,MSU Freedom Feeders,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=JohnnyDenari
Kingkobra41,MSU Freedom Feeders,Central | 4,Bronze 3,6,https://na.op.gg/summoner/userName=Kingkobra41
Smite Gromp,MSU Freedom Feeders,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Smite Gromp
timbuckto100,MSU Freedom Feeders,Central | 4,Bronze 4,5,https://na.op.gg/summoner/userName=timbuckto100
Hersheybar216,MSU Freedom Feeders,Central | 4,Bronze 3,6,https://na.op.gg/summoner/userName=Hersheybar216
Jewfish7,MSU Freedom Feeders,Central | 4,Silver 3,10,https://na.op.gg/summoner/userName=Jewfish7
Melee Carries OP,MSU Freedom Feeders,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Melee Carries OP
Vict0rRe4Me,MNSU Gold,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Vict0rRe4Me
x lolcats,MNSU Gold,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=x lolcats
trippleDragon,MNSU Gold,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=trippleDragon
TinyMidget168,MNSU Gold,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=TinyMidget168
Mmclle,MNSU Gold,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Mmclle
Ewook,MNSU Gold,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Ewook
L9 PREDAT0R,MNSU Gold,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=L9 PREDAT0R
BALMAIN Paris,MNSU Gold,Central | 4,Silver 1,12,https://na.op.gg/summoner/userName=BALMAIN Paris
Louii,MNSU Division Two,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Louii
dekangyan54,MNSU Gold,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=dekangyan54
Sinocavalier,MNSU Gold,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Sinocavalier
Demonde777,University of Manitoba JV Two,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Demonde777
Pleb Jiraiya,University of Manitoba JV Two,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Pleb Jiraiya
Noidea121,University of Manitoba JV Two,Central | 4,Gold 1,16,https://na.op.gg/summoner/userName=Noidea121
Dave Nipples,University of Manitoba JV Two,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Dave Nipples
Chenky,University of Manitoba JV Two,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Chenky
Princessgaming99,University of Manitoba JV Two,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Princessgaming99
Kopec,University of Manitoba JV Two,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Kopec
Cagl1,University of Manitoba JV Two,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=Cagl1
Ronrush22,University of Manitoba JV Two,Central | 4,Gold 2,15,https://na.op.gg/summoner/userName=Ronrush22
Oniiii CHANNN,University of Manitoba JV Two,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Oniiii CHANNN
0rianna,Tiltover Justice,Central | 4,Silver 3,10,https://na.op.gg/summoner/userName=0rianna
Auri2328,Tiltover Justice,Central | 4,Bronze 2,7,https://na.op.gg/summoner/userName=Auri2328
siege is op,Tiltover Justice,Central | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=siege is op
NateBabe,Tiltover Justice,Central | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=NateBabe
JayceSeeMeRolin,Tiltover Justice,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=JayceSeeMeRolin
Ðabi,Tiltover Justice,Central | 4,Silver 1,12,https://na.op.gg/summoner/userName=Ðabi
DontDrinkDrugs,SDSMT Team C,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=DontDrinkDrugs
Birdclaws,SDSMT Team C,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=Birdclaws
xiibrutusiix,SDSMT Team C,Central | 4,Bronze 3,6,https://na.op.gg/summoner/userName=xiibrutusiix
Nevery Every,SDSMT Team C,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Nevery Every
Rectorian,SDSMT Team C,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=Rectorian
Prase0dymium,SDSMT Team C,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=Prase0dymium
Pows,SDSMT Team C,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Pows
ilikerowing,SDSMT Team C,Central | 4,Silver 3,10,https://na.op.gg/summoner/userName=ilikerowing
giantfanchamp,ND Gold,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=giantfanchamp
Binabee,ND Gold,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=Binabee
Rivelazione528,ND Gold,Central | 4,Silver 1,12,https://na.op.gg/summoner/userName=Rivelazione528
realballoon,ND Gold,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=realballoon
MagicMaximus,ND Gold,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=MagicMaximus
Chuckk,ND Gold,Central | 4,Gold 3,14,https://na.op.gg/summoner/userName=Chuckk
Tivk7,Bilgewater Brawlers,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=Tivk7
Loathmaster,Bilgewater Brawlers,Central | 4,Silver 4,9,https://na.op.gg/summoner/userName=Loathmaster
LeScrubLife,Bilgewater Brawlers,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=LeScrubLife
MrHussler,Bilgewater Brawlers,Central | 4,Bronze 1,8,https://na.op.gg/summoner/userName=MrHussler
Slycerik,Bilgewater Brawlers,Central | 4,Silver 3,10,https://na.op.gg/summoner/userName=Slycerik
JennaClaire,MNSU Division Two,Central | 4,Unranked,0,https://na.op.gg/summoner/userName=JennaClaire
Jungle N00b,MNSU Division Two,Central | 4,Unranked,0,https://na.op.gg/summoner/userName=Jungle N00b
Sanestus,MNSU Division Two,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Sanestus
Here to Improve,MNSU Division Two,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Here to Improve
spar10,MNSU Division Two,Central | 4,Gold 4,13,https://na.op.gg/summoner/userName=spar10
MadtotheJack,MNSU Division Two,Central | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=MadtotheJack
ColonialismRules,MNSU Division Two,Central | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=ColonialismRules
DouYuTV Wh1t3zZ,DePaul Blue Demons - III,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=DouYuTV Wh1t3zZ
withextrasauce,DePaul Blue Demons - III,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=withextrasauce
The Dejhinerate,DePaul Blue Demons - III,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=The Dejhinerate
FreakyTendons,DePaul Blue Demons - III,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=FreakyTendons
Alpha Katie,DePaul Blue Demons - IV,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Alpha Katie
Lovelåce,DePaul Blue Demons - III,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Lovelåce
Syaro,DePaul Blue Demons - III,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Syaro
Elerbee,DePaul Blue Demons - III,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Elerbee
Epic Burger,Northwestern Mildcats,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=Epic Burger
Scrumptious Pie,Northwestern Mildcats,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Scrumptious Pie
surferpunk,Northwestern Mildcats,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=surferpunk
postoso,Northwestern Mildcats,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=postoso
Naythen,Northwestern Mildcats,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Naythen
Silenttake,Northwestern Mildcats,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Silenttake
Sharp104,Northwestern Mildcats,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Sharp104
thesecrettaco,Northwestern Mildcats,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=thesecrettaco
Blazesear,Northwestern Mildcats,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Blazesear
Juicy Jingo,Northwestern Mildcats,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Juicy Jingo
Orima,ITE Div III,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Orima
piratewindows,ITE Div III,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=piratewindows
Cheese And Eggs,ITE Div III,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Cheese And Eggs
Despierogi,ITE Div III,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Despierogi
Bobby sch,ITE Div III,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Bobby sch
Jmars9,ITE Div III,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Jmars9
Ápéx,ITE Div III,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Ápéx
WickedScotty,ITE Div III,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=WickedScotty
The Rickiest,ITE Div III,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=The Rickiest
VulcanMittens,ITE Div III,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=VulcanMittens
KUJOJOTAROKWON,Wheaton JV Team,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=KUJOJOTAROKWON
Cuber,Wheaton JV Team,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Cuber
FlaskIno,Wheaton JV Team,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=FlaskIno
Zaknafien,Wheaton JV Team,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Zaknafien
Landathradon,Wheaton JV Team,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Landathradon
P3L0P5,Wheaton JV Team,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=P3L0P5
Suttikun,Wheaton JV Team,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=Suttikun
jacksoncity101,Wheaton JV Team,Central | 3,Bronze 1,8,https://na.op.gg/summoner/userName=jacksoncity101
Kunai and Kama,UNL Huskers White,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Kunai and Kama
Magica,UNL Huskers White,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Magica
The Dsrpaygroon,UNL Huskers White,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=The Dsrpaygroon
Powers515,UNL Huskers White,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Powers515
ThatsRealNice,UNL Huskers White,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=ThatsRealNice
TrueDeathGM,UNL Huskers White,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=TrueDeathGM
Mastercarl7,UNL Huskers White,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Mastercarl7
Fr0stii,UNL Huskers White,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=Fr0stii
Raj Te Lag Comp,Illinois Wesleyan JV,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Raj Te Lag Comp
Ivory Keys,Illinois Wesleyan JV,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Ivory Keys
Psapa,Illinois Wesleyan JV,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Psapa
FishH3adz,Illinois Wesleyan JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=FishH3adz
West Coast Carry,Illinois Wesleyan JV,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=West Coast Carry
Caveau,Illinois Wesleyan JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Caveau
Bicarbonate,Illinois Wesleyan JV,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Bicarbonate
CoachFletcher,Illinois Wesleyan JV,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=CoachFletcher
JerryFish,Illinois Wesleyan JV,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=JerryFish
Papa Jondu,Illinois Wesleyan JV,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Papa Jondu
Eyyo14,CCC Renegades JV,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Eyyo14
luffythekage,CCC Renegades JV,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=luffythekage
BaseDrop0,CCC Renegades JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=BaseDrop0
Sharpskullkiller,CCC Renegades JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Sharpskullkiller
memelady,CCC Renegades JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=memelady
TimeHalt,CCC Renegades JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=TimeHalt
Noparo,CCC Renegades JV,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Noparo
FIGGLETON,CCC Renegades JV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=FIGGLETON
SirSinister,CCC Renegades JV,Central | 3,Silver 3,10,https://na.op.gg/summoner/userName=SirSinister
Swééts,DePaul Blue Demons - IV,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=Swééts
Acetheflame,DePaul Blue Demons - IV,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Acetheflame
OreoShunment,DePaul Blue Demons - IV,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=OreoShunment
Shakalake,DePaul Blue Demons - IV,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Shakalake
KingKMC,DePaul Blue Demons - IV,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=KingKMC
scionoftruth,DePaul Blue Demons - IV,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=scionoftruth
ComradeDown,DePaul Blue Demons - IV,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=ComradeDown
SwiftyShiftin,DePaul Blue Demons - IV,Central | 3,Bronze 1,8,https://na.op.gg/summoner/userName=SwiftyShiftin
MisterCreeper,Shocker Gaming Gray,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=MisterCreeper
3rdpartycanidate,Shocker Gaming Gray,Central | 3,Silver 4,9,https://na.op.gg/summoner/userName=3rdpartycanidate
Rickyshey,Shocker Gaming Gray,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=Rickyshey
Sasha Nein,Shocker Gaming Black,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Sasha Nein
LOLMAN190,Shocker Gaming Gray,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=LOLMAN190
Auraed,Shocker Gaming Gray,Central | 3,Bronze 1,8,https://na.op.gg/summoner/userName=Auraed
FairyTail Azuma,Shocker Gaming Gray,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=FairyTail Azuma
realze,Shocker Gaming Gray,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=realze
ch1l1 ch33s3,Bradley University - HTH,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=ch1l1 ch33s3
PinHead4901,Bradley University - MTM,Central | 3,Silver 3,10,https://na.op.gg/summoner/userName=PinHead4901
Waffels00,Bradley University - MTM,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Waffels00
y3oJ,Bradley University - HTH,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=y3oJ
eon3000,Bradley University - MTM,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=eon3000
MSNA,Bradley University - MTM,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=MSNA
Top Vayne 1Trick,Bradley University - MTM,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Top Vayne 1Trick
cl0udburst,Bradley University - MTM,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=cl0udburst
Fr4k,Bradley University - HTH,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Fr4k
FireHawkFC,Bradley University - HTH,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=FireHawkFC
Okkarin,Bradley University - HTH,Central | 3,Silver 3,10,https://na.op.gg/summoner/userName=Okkarin
Banhdage,Bradley University - HTH,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Banhdage
Masuda Method,Bradley University - HTH,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Masuda Method
Brimako,Bradley University - HTH,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Brimako
Phoenixys,Drake University White Team,Central | 3,Bronze 1,8,https://na.op.gg/summoner/userName=Phoenixys
WhatanIdiot,Drake University White Team,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=WhatanIdiot
sebyman1000,Drake University White Team,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=sebyman1000
InfiniteEgg123,Drake University White Team,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=InfiniteEgg123
ShadyBiscuit,Drake University White Team,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=ShadyBiscuit
Lord Davros333,Drake University White Team,Central | 3,Silver 4,9,https://na.op.gg/summoner/userName=Lord Davros333
Xuberant,Drake University White Team,Central | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Xuberant
PharmD park,Drake University White Team,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=PharmD park
Dirtyjokejr,Drake University White Team,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=Dirtyjokejr
trigrhapymaniak,Drake University White Team,Central | 3,Silver 3,10,https://na.op.gg/summoner/userName=trigrhapymaniak
NoahBearslol,Drake University White Team,Central | 3,Bronze 1,8,https://na.op.gg/summoner/userName=NoahBearslol
Crashstash5,Drake University White Team,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Crashstash5
EllieU01,Drake University White Team,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=EllieU01
Necr0ptix,CU Pride Gold,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=Necr0ptix
bcholl99,CU Pride Gold,Central | 3,Iron 1,4,https://na.op.gg/summoner/userName=bcholl99
lilPride,CU Pride Gold,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=lilPride
MyFarmSucks,CU Pride Gold,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=MyFarmSucks
featherfall13,CU Pride Gold,Central | 3,Bronze 2,7,https://na.op.gg/summoner/userName=featherfall13
GuiltyProf,CU Pride Gold,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=GuiltyProf
failenmagyk,League of Beavers,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=failenmagyk
Guitar Hero 3,League of Beavers,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Guitar Hero 3
hitrgiz87,League of Beavers,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=hitrgiz87
MáRin,League of Beavers,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=MáRin
Wolf21810,League of Beavers,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=Wolf21810
xXSNEAKYNlNJAXx,League of Beavers,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=xXSNEAKYNlNJAXx
DatVuze47,League of Beavers,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=DatVuze47
ozpiin,Viking eSports,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=ozpiin
Gabriel Forge,Viking eSports,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Gabriel Forge
wooƒ,Viking eSports,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=wooƒ
Woof,Viking eSports,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=Woof
Brandle,Viking eSports,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Brandle
Prìapism,Viking eSports,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Prìapism
BounceAndJiggle,Viking eSports,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=BounceAndJiggle
Gallian,Viking eSports,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Gallian
THE EPIC BANANA,Viking eSports,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=THE EPIC BANANA
Playful Sadist,Piltover Pokes C Team,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Playful Sadist
poison57,Piltover Pokes C Team,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=poison57
Mindu22,Piltover Pokes C Team,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Mindu22
No Fear Matson,Piltover Pokes D Team,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=No Fear Matson
sunnyfunny18,Piltover Pokes C Team,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=sunnyfunny18
Skeletonjacksaw,Piltover Pokes D Team,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=Skeletonjacksaw
Brinticus,Piltover Pokes C Team,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Brinticus
Manivn,Piltover Pokes C Team,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Manivn
Relic007,Piltover Pokes C Team,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Relic007
SoSeol,Piltover Pokes D Team,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=SoSeol
BasiIGuy,UNCo Blue,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=BasiIGuy
theSp1re,UNCo Blue,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=theSp1re
SpaceCowboyUwU,UNCo Blue,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=SpaceCowboyUwU
13337,UNCo Blue,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=13337
Bosch0,UNCo Blue,Central | 2,Bronze 2,7,https://na.op.gg/summoner/userName=Bosch0
El Champo Gordo,UNCo Blue,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=El Champo Gordo
Nikolai4141,UNCo Blue,Central | 2,Bronze 4,5,https://na.op.gg/summoner/userName=Nikolai4141
hamburgwr,UNCo Blue,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=hamburgwr
iPBJSammich,UNCo Blue,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=iPBJSammich
Numbër,UNCo Blue,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Numbër
Thunderguy5767,KansasState That tasted Purple,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Thunderguy5767
